orderId,customerId,customerName,orderDate,totalAmount,status,eventId
O-00994,C-00151,Vo Van Phuc,2026-07-03,2710000,SUCCESS,EV-003
O-00995,C-01457,Le Van Thanh,2026-07-01,3000000,SUCCESS,EV-003
O-00996,C-00334,Nguyen Van Linh,2026-06-26,316000,FAILED,EV-002
O-00997,C-01899,Pham Van Hung,2026-07-06,2399000,SUCCESS,EV-001
O-00998,C-01608,Hoang Van Quang,2026-07-08,1628000,SUCCESS,EV-010
O-00999,C-01754,Le Van Hung,2026-06-22,4798000,SUCCESS,EV-009
O-01000,C-00849,Le Van Cuong,2026-06-25,3853000,SUCCESS,EV-002
O-01001,C-00898,Nguyen Van Thanh,2026-07-14,2736000,SUCCESS,EV-008
O-01002,C-00728,Le Van Phuc,2026-07-06,1181000,FAILED,EV-009
O-01003,C-00692,Bui Van Anh,2026-06-28,1858000,SUCCESS,EV-002
O-01004,C-00014,Vo Van Khanh,2026-07-09,2985000,FAILED,EV-002
O-01005,C-01866,Hoang Van Nam,2026-06-25,4250000,SUCCESS,EV-003
O-01006,C-00631,Pham Van Linh,2026-06-28,578000,SUCCESS,EV-004
O-01007,C-01860,Le Van Son,2026-06-27,4660000,SUCCESS,EV-003
O-01008,C-00620,Le Van Anh,2026-07-07,3740000,SUCCESS,EV-004
O-01009,C-00995,Tran Van Cuong,2026-07-10,541000,SUCCESS,EV-008
O-01010,C-01812,Phan Van Thanh,2026-06-24,3650000,SUCCESS,EV-007
O-01011,C-01142,Vu Van Dung,2026-07-11,4915000,FAILED,EV-008
O-01012,C-00375,Bui Van Cuong,2026-07-17,3663000,SUCCESS,EV-010
O-01013,C-00946,Dang Van Binh,2026-07-16,3157000,SUCCESS,EV-009
O-01014,C-00609,Dang Van Khanh,2026-07-13,856000,SUCCESS,EV-002
O-01015,C-00132,Vu Van Binh,2026-07-06,4369000,SUCCESS,EV-005
O-01016,C-00395,Hoang Van Phuc,2026-07-08,3353000,SUCCESS,EV-004
O-01017,C-01961,Dang Van Cuong,2026-07-02,2814000,SUCCESS,EV-003
O-01018,C-01370,Tran Van Khanh,2026-07-17,3162000,SUCCESS,EV-009
O-01019,C-01214,Nguyen Van Quang,2026-07-15,3981000,SUCCESS,EV-005
O-01020,C-01421,Hoang Van Thanh,2026-07-07,4836000,SUCCESS,EV-001
O-01021,C-00508,Phan Van Minh,2026-07-04,4222000,SUCCESS,EV-001
O-01022,C-01573,Bui Van Trung,2026-06-28,1348000,SUCCESS,EV-004
O-01023,C-00330,Bui Van Hieu,2026-07-05,3399000,SUCCESS,EV-009
O-01024,C-00206,Dang Van Phuc,2026-06-21,3705000,SUCCESS,EV-002
O-01025,C-00310,Bui Van Cuong,2026-07-16,3772000,SUCCESS,EV-002
O-01026,C-01149,Tran Van Dung,2026-07-17,1337000,SUCCESS,EV-004
O-01027,C-00417,Phan Van Quang,2026-07-07,537000,SUCCESS,EV-009
O-01028,C-01594,Tran Van Minh,2026-07-18,2100000,SUCCESS,EV-009
O-01029,C-00966,Hoang Van Son,2026-07-05,608000,SUCCESS,EV-002
O-01030,C-01377,Vu Van Phuc,2026-07-18,3539000,SUCCESS,EV-002
O-01031,C-01683,Tran Van Anh,2026-07-16,897000,SUCCESS,EV-008
O-01032,C-00593,Bui Van Cuong,2026-07-08,1282000,SUCCESS,EV-002
O-01033,C-01982,Phan Van Linh,2026-06-21,800000,SUCCESS,EV-007
O-01034,C-01525,Dang Van Quang,2026-07-18,3242000,SUCCESS,EV-010
O-01035,C-01714,Pham Van Khanh,2026-07-09,164000,SUCCESS,EV-006
O-01036,C-00427,Nguyen Van Thanh,2026-07-06,1542000,SUCCESS,EV-007
O-01037,C-00983,Bui Van Anh,2026-06-28,929000,SUCCESS,EV-007
O-01038,C-00979,Le Van Cuong,2026-06-28,3670000,SUCCESS,EV-005
O-01039,C-01063,Vo Van Quang,2026-06-27,1045000,FAILED,EV-002
O-01040,C-00040,Vo Van Hieu,2026-06-20,3711000,FAILED,EV-009
O-01041,C-01033,Tran Van Nam,2026-07-14,3423000,SUCCESS,EV-001
O-01042,C-01620,Vo Van Anh,2026-07-18,408000,SUCCESS,EV-007
O-01043,C-00337,Bui Van Dung,2026-07-14,495000,SUCCESS,EV-010
O-01044,C-00718,Vu Van Thanh,2026-07-01,3995000,SUCCESS,EV-002
O-01045,C-01177,Vu Van Khanh,2026-06-27,1833000,SUCCESS,EV-010
O-01046,C-00022,Vu Van Hung,2026-07-13,3520000,SUCCESS,EV-005
O-01047,C-01231,Bui Van Quang,2026-07-10,1164000,SUCCESS,EV-007
O-01048,C-00062,Bui Van Dung,2026-07-03,4914000,SUCCESS,EV-009
O-01049,C-01913,Vu Van Phuc,2026-07-02,3022000,FAILED,EV-003
O-01050,C-01907,Le Van Dung,2026-06-30,4686000,SUCCESS,EV-004
O-01051,C-00747,Phan Van Khanh,2026-06-23,1965000,SUCCESS,EV-009
O-01052,C-01133,Phan Van Cuong,2026-06-19,2629000,SUCCESS,EV-009
O-01053,C-00440,Phan Van Quang,2026-07-05,2735000,SUCCESS,EV-008
O-01054,C-01843,Hoang Van Hieu,2026-07-03,630000,SUCCESS,EV-004
O-01055,C-01674,Dang Van Khanh,2026-07-01,2757000,SUCCESS,EV-008
O-01056,C-01376,Dang Van Trung,2026-07-16,899000,SUCCESS,EV-010
O-01057,C-01093,Tran Van Thanh,2026-07-09,1092000,SUCCESS,EV-003
O-01058,C-01390,Le Van Dung,2026-07-04,3744000,SUCCESS,EV-001
O-01059,C-01195,Bui Van Hung,2026-07-07,950000,FAILED,EV-002
O-01060,C-01283,Vo Van Hieu,2026-06-27,1505000,SUCCESS,EV-003
O-01061,C-00461,Dang Van Anh,2026-07-11,4060000,SUCCESS,EV-006
O-01062,C-01078,Dang Van Dung,2026-07-06,4696000,SUCCESS,EV-005
O-01063,C-01789,Vu Van Anh,2026-06-27,4729000,FAILED,EV-010
O-01064,C-00219,Dang Van Quang,2026-06-23,933000,SUCCESS,EV-007
O-01065,C-00874,Bui Van Quang,2026-07-10,2844000,SUCCESS,EV-002
O-01066,C-01954,Dang Van Trung,2026-07-16,4464000,SUCCESS,EV-009
O-01067,C-01813,Pham Van Hung,2026-07-02,2704000,FAILED,EV-010
O-01068,C-00279,Le Van Hieu,2026-06-27,585000,SUCCESS,EV-001
O-01069,C-01524,Phan Van Quang,2026-06-19,3420000,SUCCESS,EV-004
O-01070,C-00981,Hoang Van Khanh,2026-07-17,313000,SUCCESS,EV-002
O-01071,C-01527,Le Van Minh,2026-07-08,3765000,SUCCESS,EV-006
O-01072,C-00166,Hoang Van Minh,2026-07-18,1391000,SUCCESS,EV-004
O-01073,C-00220,Bui Van Nam,2026-07-06,3965000,SUCCESS,EV-003
O-01074,C-00204,Nguyen Van Dung,2026-07-13,1462000,SUCCESS,EV-006
O-01075,C-00504,Vu Van Phuc,2026-06-22,3467000,SUCCESS,EV-007
O-01076,C-00388,Pham Van Khanh,2026-07-02,1354000,SUCCESS,EV-003
O-01077,C-01547,Dang Van Anh,2026-06-26,125000,SUCCESS,EV-001
O-01078,C-01743,Vo Van Khanh,2026-06-26,623000,SUCCESS,EV-006
O-01079,C-01147,Phan Van Phuc,2026-07-08,875000,SUCCESS,EV-008
O-01080,C-01242,Nguyen Van Linh,2026-06-24,356000,SUCCESS,EV-010
O-01081,C-01978,Bui Van Binh,2026-07-01,2497000,FAILED,EV-009
O-01082,C-01072,Phan Van Quang,2026-06-19,2022000,SUCCESS,EV-001
O-01083,C-01656,Nguyen Van Binh,2026-07-14,1333000,SUCCESS,EV-006
O-01084,C-01213,Nguyen Van Trung,2026-07-15,3774000,SUCCESS,EV-010
O-01085,C-00785,Vo Van Quang,2026-06-29,1008000,FAILED,EV-002
O-01086,C-00989,Le Van Nam,2026-06-24,515000,SUCCESS,EV-001
O-01087,C-01950,Pham Van Son,2026-06-25,2926000,SUCCESS,EV-006
O-01088,C-00688,Bui Van Minh,2026-07-05,2635000,SUCCESS,EV-004
O-01089,C-01618,Tran Van Quang,2026-06-22,1215000,SUCCESS,EV-001
O-01090,C-00918,Pham Van Dung,2026-06-29,2694000,SUCCESS,EV-006
O-01091,C-01319,Dang Van Thanh,2026-07-05,4054000,SUCCESS,EV-003
O-01092,C-00600,Tran Van Anh,2026-06-19,2735000,SUCCESS,EV-002
O-01093,C-01475,Hoang Van Anh,2026-07-07,4863000,SUCCESS,EV-001
O-01094,C-01881,Bui Van Dung,2026-07-18,2613000,SUCCESS,EV-004
O-01095,C-00381,Vu Van Son,2026-06-24,3136000,SUCCESS,EV-005
O-01096,C-01366,Vu Van Minh,2026-07-03,327000,SUCCESS,EV-005
O-01097,C-01791,Pham Van Binh,2026-07-12,4093000,SUCCESS,EV-008
O-01098,C-00082,Vu Van Binh,2026-06-27,947000,SUCCESS,EV-009
O-01099,C-01267,Hoang Van Thanh,2026-07-05,1839000,FAILED,EV-010
O-01100,C-01032,Vo Van Anh,2026-06-21,1979000,SUCCESS,EV-005
O-01101,C-01482,Le Van Dung,2026-07-06,1182000,SUCCESS,EV-001
O-01102,C-01243,Nguyen Van Linh,2026-07-09,3438000,SUCCESS,EV-001
O-01103,C-01145,Hoang Van Dung,2026-06-29,315000,SUCCESS,EV-010
O-01104,C-00021,Tran Van Thanh,2026-06-22,3080000,SUCCESS,EV-003
O-01105,C-01073,Tran Van Dung,2026-06-28,1904000,SUCCESS,EV-007
O-01106,C-00611,Nguyen Van Phuc,2026-07-18,4577000,SUCCESS,EV-002
O-01107,C-01320,Tran Van Khanh,2026-06-27,1991000,SUCCESS,EV-007
O-01108,C-01454,Hoang Van Minh,2026-07-17,3435000,SUCCESS,EV-006
O-01109,C-00238,Vo Van Thanh,2026-07-17,2163000,FAILED,EV-006
O-01110,C-00712,Bui Van Dung,2026-07-09,372000,SUCCESS,EV-009
O-01111,C-00759,Dang Van Minh,2026-07-06,2969000,SUCCESS,EV-007
O-01112,C-01723,Bui Van Cuong,2026-06-27,2186000,SUCCESS,EV-002
O-01113,C-00629,Phan Van Khanh,2026-06-19,4379000,SUCCESS,EV-003
O-01114,C-00062,Bui Van Dung,2026-06-25,4266000,SUCCESS,EV-004
O-01115,C-00681,Vo Van Cuong,2026-06-23,1864000,SUCCESS,EV-002
O-01116,C-00831,Dang Van Dung,2026-06-23,3050000,SUCCESS,EV-004
O-01117,C-01248,Bui Van Minh,2026-07-01,921000,SUCCESS,EV-004
O-01118,C-01057,Tran Van Hung,2026-06-21,3336000,SUCCESS,EV-008
O-01119,C-01344,Pham Van Linh,2026-07-11,4711000,FAILED,EV-005
O-01120,C-00810,Bui Van Hung,2026-07-15,191000,SUCCESS,EV-001
O-01121,C-00334,Nguyen Van Linh,2026-06-26,2889000,SUCCESS,EV-004
O-01122,C-01142,Vu Van Dung,2026-07-12,3475000,SUCCESS,EV-004
O-01123,C-01791,Pham Van Binh,2026-07-02,1278000,SUCCESS,EV-005
O-01124,C-01174,Dang Van Quang,2026-07-18,4481000,SUCCESS,EV-004
O-01125,C-01540,Hoang Van Son,2026-07-14,563000,SUCCESS,EV-003
O-01126,C-01830,Tran Van Thanh,2026-06-19,1132000,SUCCESS,EV-009
O-01127,C-01176,Vu Van Minh,2026-06-28,2758000,FAILED,EV-001
O-01128,C-01727,Bui Van Khanh,2026-06-20,1558000,SUCCESS,EV-010
O-01129,C-00620,Le Van Anh,2026-06-22,3694000,SUCCESS,EV-009
O-01130,C-01279,Vo Van Nam,2026-07-16,1502000,SUCCESS,EV-005
O-01131,C-01584,Pham Van Linh,2026-06-25,1158000,SUCCESS,EV-001
O-01132,C-00093,Nguyen Van Binh,2026-07-05,3479000,SUCCESS,EV-010
O-01133,C-01895,Bui Van Binh,2026-06-19,2586000,SUCCESS,EV-006
O-01134,C-01318,Phan Van Linh,2026-07-10,3398000,SUCCESS,EV-007
O-01135,C-00320,Pham Van Phuc,2026-06-25,4427000,SUCCESS,EV-001
O-01136,C-01440,Le Van Khanh,2026-06-23,2264000,SUCCESS,EV-001
O-01137,C-01881,Bui Van Dung,2026-07-07,4457000,SUCCESS,EV-007
O-01138,C-01160,Vu Van Quang,2026-06-22,3963000,SUCCESS,EV-002
O-01139,C-01161,Tran Van Nam,2026-07-01,678000,SUCCESS,EV-004
O-01140,C-00068,Bui Van Khanh,2026-07-07,3294000,SUCCESS,EV-004
O-01141,C-00999,Pham Van Thanh,2026-06-29,3714000,FAILED,EV-006
O-01142,C-00797,Hoang Van Nam,2026-07-05,3314000,FAILED,EV-001
O-01143,C-01660,Nguyen Van Dung,2026-07-01,3651000,FAILED,EV-005
O-01144,C-01495,Tran Van Phuc,2026-07-11,2235000,SUCCESS,EV-008
O-01145,C-00831,Dang Van Dung,2026-07-11,3864000,FAILED,EV-003
O-01146,C-01417,Le Van Phuc,2026-07-05,620000,SUCCESS,EV-001
O-01147,C-01680,Pham Van Cuong,2026-07-12,4952000,SUCCESS,EV-003
O-01148,C-00443,Nguyen Van Quang,2026-07-06,2772000,SUCCESS,EV-007
O-01149,C-01260,Dang Van Trung,2026-07-02,594000,SUCCESS,EV-001
O-01150,C-01344,Pham Van Linh,2026-07-02,2151000,SUCCESS,EV-008
O-01151,C-01858,Dang Van Son,2026-07-05,2582000,FAILED,EV-003
O-01152,C-01801,Le Van Hieu,2026-06-21,478000,SUCCESS,EV-002
O-01153,C-01779,Nguyen Van Anh,2026-06-25,3960000,SUCCESS,EV-010
O-01154,C-00458,Pham Van Quang,2026-07-01,2255000,SUCCESS,EV-007
O-01155,C-00752,Nguyen Van Hieu,2026-06-21,763000,SUCCESS,EV-005
O-01156,C-00828,Bui Van Phuc,2026-07-17,955000,SUCCESS,EV-008
O-01157,C-00728,Le Van Phuc,2026-07-03,3870000,SUCCESS,EV-003
O-01158,C-00759,Dang Van Minh,2026-06-22,2627000,SUCCESS,EV-008
O-01159,C-01118,Tran Van Cuong,2026-07-12,1588000,SUCCESS,EV-005
O-01160,C-01740,Hoang Van Cuong,2026-07-04,4889000,SUCCESS,EV-010
O-01161,C-01424,Tran Van Anh,2026-06-22,1715000,SUCCESS,EV-005
O-01162,C-01312,Dang Van Nam,2026-07-03,2228000,SUCCESS,EV-010
O-01163,C-01678,Vu Van Hung,2026-06-21,698000,SUCCESS,EV-001
O-01164,C-00063,Vu Van Thanh,2026-07-16,114000,SUCCESS,EV-004
O-01165,C-00292,Nguyen Van Hieu,2026-06-25,1861000,SUCCESS,EV-007
O-01166,C-00002,Vu Van Dung,2026-06-19,166000,SUCCESS,EV-006
O-01167,C-00829,Phan Van Phuc,2026-07-09,1038000,SUCCESS,EV-007
O-01168,C-01842,Dang Van Son,2026-07-10,3433000,SUCCESS,EV-002
O-01169,C-01545,Le Van Quang,2026-07-10,1807000,SUCCESS,EV-009
O-01170,C-00214,Bui Van Trung,2026-06-27,884000,SUCCESS,EV-002
O-01171,C-00122,Pham Van Phuc,2026-07-11,3696000,SUCCESS,EV-006
O-01172,C-00019,Hoang Van Anh,2026-07-16,2431000,SUCCESS,EV-007
O-01173,C-01505,Tran Van Anh,2026-07-05,4133000,SUCCESS,EV-004
O-01174,C-01762,Bui Van Son,2026-07-15,506000,SUCCESS,EV-005
O-01175,C-00922,Vo Van Dung,2026-07-06,1681000,SUCCESS,EV-003
O-01176,C-01481,Hoang Van Linh,2026-06-25,2050000,SUCCESS,EV-009
O-01177,C-00077,Le Van Binh,2026-07-13,2375000,SUCCESS,EV-002
O-01178,C-00686,Le Van Quang,2026-07-14,657000,SUCCESS,EV-010
O-01179,C-01195,Bui Van Hung,2026-06-21,388000,SUCCESS,EV-001
O-01180,C-00283,Bui Van Khanh,2026-06-20,349000,FAILED,EV-006
O-01181,C-00213,Dang Van Linh,2026-07-11,4674000,SUCCESS,EV-003
O-01182,C-00201,Vu Van Anh,2026-07-14,4287000,SUCCESS,EV-008
O-01183,C-00567,Nguyen Van Son,2026-06-24,3246000,SUCCESS,EV-007
O-01184,C-01780,Vo Van Binh,2026-06-27,929000,SUCCESS,EV-001
O-01185,C-01695,Bui Van Thanh,2026-06-30,804000,SUCCESS,EV-001
O-01186,C-01586,Le Van Minh,2026-07-02,360000,SUCCESS,EV-010
O-01187,C-01692,Le Van Cuong,2026-06-21,2354000,SUCCESS,EV-004
O-01188,C-00177,Dang Van Linh,2026-07-05,3633000,SUCCESS,EV-007
O-01189,C-01367,Tran Van Thanh,2026-07-13,2508000,SUCCESS,EV-001
O-01190,C-00117,Vo Van Nam,2026-07-10,4593000,SUCCESS,EV-002
O-01191,C-01310,Hoang Van Hieu,2026-06-23,2165000,SUCCESS,EV-001
O-01192,C-00202,Dang Van Hieu,2026-07-17,2492000,SUCCESS,EV-009
O-01193,C-01946,Pham Van Anh,2026-07-16,1365000,SUCCESS,EV-008
O-01194,C-00901,Tran Van Trung,2026-06-20,1933000,SUCCESS,EV-005
O-01195,C-00084,Pham Van Dung,2026-06-21,671000,SUCCESS,EV-006
O-01196,C-01472,Vo Van Linh,2026-06-20,414000,SUCCESS,EV-004
O-01197,C-00830,Phan Van Cuong,2026-07-14,1159000,SUCCESS,EV-003
O-01198,C-00285,Vo Van Khanh,2026-07-16,378000,SUCCESS,EV-007
O-01199,C-01650,Pham Van Cuong,2026-07-02,658000,SUCCESS,EV-005
O-01200,C-00703,Phan Van Son,2026-06-25,4905000,SUCCESS,EV-009
O-01201,C-00108,Pham Van Dung,2026-07-13,3094000,SUCCESS,EV-006
O-01202,C-00316,Vo Van Cuong,2026-07-03,1939000,SUCCESS,EV-009
O-01203,C-01505,Tran Van Anh,2026-07-03,746000,SUCCESS,EV-001
O-01204,C-00227,Vu Van Hung,2026-07-04,2867000,FAILED,EV-001
O-01205,C-00561,Dang Van Quang,2026-07-06,328000,FAILED,EV-005
O-01206,C-00244,Hoang Van Thanh,2026-06-25,273000,SUCCESS,EV-001
O-01207,C-01122,Nguyen Van Anh,2026-07-16,438000,SUCCESS,EV-006
O-01208,C-00756,Le Van Son,2026-06-19,613000,SUCCESS,EV-001
O-01209,C-00652,Vu Van Dung,2026-07-01,696000,SUCCESS,EV-005
O-01210,C-00301,Hoang Van Khanh,2026-07-07,2154000,SUCCESS,EV-009
O-01211,C-01770,Phan Van Hieu,2026-06-20,1202000,SUCCESS,EV-010
O-01212,C-01260,Dang Van Trung,2026-06-21,1317000,SUCCESS,EV-006
O-01213,C-01900,Vo Van Dung,2026-07-03,1636000,SUCCESS,EV-004
O-01214,C-01191,Pham Van Binh,2026-07-06,1501000,SUCCESS,EV-008
O-01215,C-00036,Vo Van Cuong,2026-07-15,2561000,SUCCESS,EV-004
O-01216,C-01005,Dang Van Thanh,2026-07-11,551000,SUCCESS,EV-007
O-01217,C-00040,Vo Van Hieu,2026-07-12,842000,SUCCESS,EV-001
O-01218,C-00217,Vu Van Quang,2026-07-18,1838000,SUCCESS,EV-005
O-01219,C-00693,Vo Van Dung,2026-07-18,446000,SUCCESS,EV-006
O-01220,C-00546,Nguyen Van Thanh,2026-07-06,1095000,SUCCESS,EV-008
O-01221,C-00770,Bui Van Hieu,2026-07-09,291000,SUCCESS,EV-001
O-01222,C-01796,Pham Van Linh,2026-07-10,2171000,SUCCESS,EV-004
O-01223,C-00228,Nguyen Van Thanh,2026-07-07,2668000,SUCCESS,EV-006
O-01224,C-01398,Vo Van Minh,2026-07-03,3148000,SUCCESS,EV-003
O-01225,C-00901,Tran Van Trung,2026-06-22,4700000,SUCCESS,EV-002
O-01226,C-00039,Tran Van Trung,2026-07-16,224000,SUCCESS,EV-003
O-01227,C-01936,Hoang Van Cuong,2026-07-11,3136000,FAILED,EV-002
O-01228,C-00167,Bui Van Thanh,2026-07-08,3947000,SUCCESS,EV-009
O-01229,C-01365,Pham Van Phuc,2026-06-28,3863000,SUCCESS,EV-001
O-01230,C-01572,Pham Van Quang,2026-07-09,3162000,SUCCESS,EV-008
O-01231,C-01592,Hoang Van Hung,2026-07-04,1971000,FAILED,EV-002
O-01232,C-00437,Le Van Nam,2026-06-22,4137000,SUCCESS,EV-008
O-01233,C-01196,Bui Van Hieu,2026-06-22,4750000,SUCCESS,EV-006
O-01234,C-01118,Tran Van Cuong,2026-07-15,4036000,SUCCESS,EV-010
O-01235,C-00940,Vu Van Quang,2026-06-20,2267000,FAILED,EV-009
O-01236,C-01755,Phan Van Linh,2026-07-11,2244000,FAILED,EV-005
O-01237,C-00105,Hoang Van Minh,2026-07-15,2174000,SUCCESS,EV-010
O-01238,C-01413,Nguyen Van Khanh,2026-06-27,3634000,SUCCESS,EV-008
O-01239,C-01128,Vu Van Dung,2026-06-19,1655000,SUCCESS,EV-006
O-01240,C-00455,Dang Van Hieu,2026-07-14,4055000,SUCCESS,EV-005
O-01241,C-01221,Vo Van Son,2026-07-14,1558000,SUCCESS,EV-007
O-01242,C-00480,Bui Van Thanh,2026-07-02,1845000,SUCCESS,EV-009
O-01243,C-00582,Pham Van Binh,2026-06-30,3256000,SUCCESS,EV-008
O-01244,C-01961,Dang Van Cuong,2026-07-01,4378000,SUCCESS,EV-009
O-01245,C-01186,Hoang Van Hieu,2026-07-02,3286000,SUCCESS,EV-010
O-01246,C-00310,Bui Van Cuong,2026-06-30,4492000,SUCCESS,EV-005
O-01247,C-01977,Nguyen Van Anh,2026-07-06,4113000,SUCCESS,EV-005
O-01248,C-00246,Nguyen Van Phuc,2026-06-26,3014000,SUCCESS,EV-005
O-01249,C-00916,Nguyen Van Minh,2026-07-18,4705000,SUCCESS,EV-010
O-01250,C-01843,Hoang Van Hieu,2026-06-19,2207000,SUCCESS,EV-005
O-01251,C-01543,Dang Van Trung,2026-06-24,1859000,SUCCESS,EV-004
O-01252,C-00546,Nguyen Van Thanh,2026-07-12,4545000,SUCCESS,EV-006
O-01253,C-01478,Tran Van Dung,2026-06-26,2958000,SUCCESS,EV-001
O-01254,C-00880,Nguyen Van Binh,2026-06-23,3168000,SUCCESS,EV-003
O-01255,C-00366,Bui Van Hung,2026-07-17,1445000,FAILED,EV-005
O-01256,C-01688,Tran Van Linh,2026-07-09,4338000,SUCCESS,EV-009
O-01257,C-00817,Phan Van Thanh,2026-07-18,1844000,SUCCESS,EV-008
O-01258,C-00651,Bui Van Cuong,2026-07-10,262000,SUCCESS,EV-003
O-01259,C-01628,Hoang Van Quang,2026-06-28,4862000,SUCCESS,EV-006
O-01260,C-01739,Tran Van Anh,2026-06-21,3526000,SUCCESS,EV-005
O-01261,C-00083,Bui Van Cuong,2026-07-10,4125000,SUCCESS,EV-008
O-01262,C-01694,Tran Van Hung,2026-06-22,1404000,SUCCESS,EV-010
O-01263,C-01995,Vu Van Linh,2026-07-10,3004000,SUCCESS,EV-010
O-01264,C-01707,Tran Van Thanh,2026-07-07,2663000,SUCCESS,EV-001
O-01265,C-00081,Dang Van Son,2026-07-17,2420000,SUCCESS,EV-007
O-01266,C-01236,Phan Van Khanh,2026-07-05,3488000,SUCCESS,EV-008
O-01267,C-00836,Vo Van Khanh,2026-06-20,2434000,SUCCESS,EV-005
O-01268,C-01180,Nguyen Van Binh,2026-06-19,2723000,SUCCESS,EV-001
O-01269,C-01727,Bui Van Khanh,2026-07-17,1241000,SUCCESS,EV-006
O-01270,C-01233,Hoang Van Hieu,2026-06-19,3173000,SUCCESS,EV-008
O-01271,C-00795,Vu Van Phuc,2026-06-27,927000,SUCCESS,EV-008
O-01272,C-01679,Dang Van Linh,2026-06-24,2555000,SUCCESS,EV-004
O-01273,C-00845,Le Van Hung,2026-07-11,1678000,SUCCESS,EV-006
O-01274,C-00556,Vo Van Anh,2026-07-09,3134000,FAILED,EV-009
O-01275,C-01795,Vu Van Thanh,2026-07-06,2650000,SUCCESS,EV-006
O-01276,C-01078,Dang Van Dung,2026-06-19,378000,SUCCESS,EV-010
O-01277,C-01989,Dang Van Anh,2026-07-02,2439000,SUCCESS,EV-006
O-01278,C-01018,Vu Van Thanh,2026-07-04,1298000,SUCCESS,EV-008
O-01279,C-01221,Vo Van Son,2026-07-02,2921000,SUCCESS,EV-001
O-01280,C-00420,Hoang Van Hung,2026-06-25,1676000,SUCCESS,EV-009
O-01281,C-01919,Hoang Van Anh,2026-07-16,3041000,SUCCESS,EV-009
O-01282,C-01894,Bui Van Hung,2026-07-12,977000,SUCCESS,EV-001
O-01283,C-00535,Bui Van Anh,2026-07-08,2452000,SUCCESS,EV-006
O-01284,C-00559,Pham Van Hung,2026-06-27,2225000,SUCCESS,EV-008
O-01285,C-00842,Vo Van Son,2026-07-09,2489000,FAILED,EV-001
O-01286,C-00653,Nguyen Van Khanh,2026-06-30,1769000,SUCCESS,EV-001
O-01287,C-00600,Tran Van Anh,2026-06-23,2463000,SUCCESS,EV-009
O-01288,C-01238,Phan Van Cuong,2026-06-30,3016000,SUCCESS,EV-008
O-01289,C-00075,Vu Van Dung,2026-06-24,4332000,FAILED,EV-001
O-01290,C-01524,Phan Van Quang,2026-06-25,4869000,SUCCESS,EV-003
O-01291,C-00670,Le Van Nam,2026-07-03,1059000,SUCCESS,EV-007
O-01292,C-00109,Hoang Van Dung,2026-07-06,1328000,SUCCESS,EV-003
O-01293,C-00177,Dang Van Linh,2026-06-30,2892000,SUCCESS,EV-004
O-01294,C-00528,Le Van Hieu,2026-06-20,1890000,SUCCESS,EV-007
O-01295,C-00309,Dang Van Hung,2026-07-17,1354000,SUCCESS,EV-001
O-01296,C-01657,Phan Van Minh,2026-07-08,519000,SUCCESS,EV-008
O-01297,C-00572,Vu Van Trung,2026-07-07,2352000,SUCCESS,EV-006
O-01298,C-00240,Hoang Van Linh,2026-06-20,2268000,SUCCESS,EV-002
O-01299,C-00809,Dang Van Minh,2026-07-06,4424000,SUCCESS,EV-010
O-01300,C-00267,Dang Van Binh,2026-07-01,2820000,SUCCESS,EV-010
O-01301,C-01597,Nguyen Van Hung,2026-06-27,3342000,SUCCESS,EV-008
O-01302,C-00675,Phan Van Minh,2026-07-10,2738000,SUCCESS,EV-006
O-01303,C-00329,Dang Van Cuong,2026-07-15,1666000,SUCCESS,EV-006
O-01304,C-00470,Vo Van Linh,2026-07-17,1728000,SUCCESS,EV-008
O-01305,C-00564,Hoang Van Nam,2026-07-12,1280000,SUCCESS,EV-003
O-01306,C-01774,Hoang Van Khanh,2026-06-27,4788000,SUCCESS,EV-001
O-01307,C-00207,Bui Van Dung,2026-07-01,1874000,FAILED,EV-004
O-01308,C-00922,Vo Van Dung,2026-06-27,3068000,SUCCESS,EV-006
O-01309,C-00899,Tran Van Anh,2026-07-12,4717000,SUCCESS,EV-010
O-01310,C-01267,Hoang Van Thanh,2026-06-19,773000,FAILED,EV-009
O-01311,C-00458,Pham Van Quang,2026-06-26,370000,SUCCESS,EV-010
O-01312,C-00511,Phan Van Hung,2026-07-10,1510000,SUCCESS,EV-005
O-01313,C-01456,Pham Van Nam,2026-07-04,4283000,SUCCESS,EV-009
O-01314,C-00152,Le Van Anh,2026-06-27,2741000,SUCCESS,EV-008
O-01315,C-01962,Hoang Van Phuc,2026-07-09,1726000,SUCCESS,EV-003
O-01316,C-01159,Dang Van Dung,2026-07-13,4550000,SUCCESS,EV-008
O-01317,C-01961,Dang Van Cuong,2026-07-17,1182000,SUCCESS,EV-005
O-01318,C-01255,Bui Van Thanh,2026-06-30,1775000,SUCCESS,EV-006
O-01319,C-01672,Phan Van Binh,2026-06-28,1662000,FAILED,EV-009
O-01320,C-01406,Vu Van Anh,2026-06-21,3194000,SUCCESS,EV-002
O-01321,C-01943,Nguyen Van Cuong,2026-06-22,4195000,FAILED,EV-001
O-01322,C-01541,Nguyen Van Thanh,2026-07-02,3126000,FAILED,EV-003
O-01323,C-00479,Pham Van Minh,2026-07-15,3112000,FAILED,EV-009
O-01324,C-01143,Vo Van Cuong,2026-06-23,1647000,SUCCESS,EV-007
