customerId,name,email,phone,address,avatarUrl,tier,status,password,walletBalance
C-01474,Nguyen Van Anh,nguyenanh1474@gmail.com,0914962752,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01475,Hoang Van Anh,hoanganh1475@gmail.com,0946339165,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01476,Dang Van Quang,dangquang1476@gmail.com,0940354054,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01477,Pham Van Anh,phamanh1477@gmail.com,0910185740,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01478,Tran Van Dung,trandung1478@gmail.com,0962397044,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01479,Le Van Binh,lebinh1479@gmail.com,0950244589,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01480,Tran Van Quang,tranquang1480@gmail.com,0921155013,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01481,Hoang Van Linh,hoanglinh1481@gmail.com,0987220535,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01482,Le Van Dung,ledung1482@gmail.com,0948438074,Ha Noi,,DIAMOND,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01483,Pham Van Khanh,phamkhanh1483@gmail.com,0941293846,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01484,Vo Van Khanh,vokhanh1484@gmail.com,0933764890,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01485,Tran Van Thanh,tranthanh1485@gmail.com,0917704447,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01486,Bui Van Thanh,buithanh1486@gmail.com,0957313966,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01487,Vo Van Quang,voquang1487@gmail.com,0911098565,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01488,Vo Van Thanh,vothanh1488@gmail.com,0950432448,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01489,Le Van Quang,lequang1489@gmail.com,0976962155,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01490,Tran Van Binh,tranbinh1490@gmail.com,0973453740,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01491,Dang Van Quang,dangquang1491@gmail.com,0935633447,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01492,Vu Van Phuc,vuphuc1492@gmail.com,0912989534,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01493,Hoang Van Minh,hoangminh1493@gmail.com,0910057633,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01494,Tran Van Son,transon1494@gmail.com,0968828688,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01495,Tran Van Phuc,tranphuc1495@gmail.com,0961146071,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01496,Pham Van Cuong,phamcuong1496@gmail.com,0934105507,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01497,Le Van Minh,leminh1497@gmail.com,0946662096,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01498,Le Van Hung,lehung1498@gmail.com,0992580996,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01499,Vu Van Phuc,vuphuc1499@gmail.com,0925685448,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01500,Dang Van Cuong,dangcuong1500@gmail.com,0995007790,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01501,Bui Van Linh,builinh1501@gmail.com,0958808998,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01502,Pham Van Hung,phamhung1502@gmail.com,0942595543,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01503,Phan Van Hung,phanhung1503@gmail.com,0965781904,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01504,Pham Van Anh,phamanh1504@gmail.com,0955707281,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01505,Tran Van Anh,trananh1505@gmail.com,0995609213,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01506,Vu Van Cuong,vucuong1506@gmail.com,0964420207,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01507,Vu Van Thanh,vuthanh1507@gmail.com,0918155572,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01508,Pham Van Khanh,phamkhanh1508@gmail.com,0921122892,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01509,Tran Van Binh,tranbinh1509@gmail.com,0924991174,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01510,Dang Van Khanh,dangkhanh1510@gmail.com,0924281801,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01511,Hoang Van Anh,hoanganh1511@gmail.com,0917329492,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01512,Nguyen Van Cuong,nguyencuong1512@gmail.com,0929951128,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01513,Le Van Dung,ledung1513@gmail.com,0931651427,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01514,Le Van Minh,leminh1514@gmail.com,0994454080,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01515,Tran Van Nam,trannam1515@gmail.com,0935430372,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01516,Vu Van Minh,vuminh1516@gmail.com,0925226533,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01517,Nguyen Van Minh,nguyenminh1517@gmail.com,0998685281,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01518,Le Van Phuc,lephuc1518@gmail.com,0911585662,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01519,Vo Van Binh,vobinh1519@gmail.com,0929722834,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01520,Nguyen Van Thanh,nguyenthanh1520@gmail.com,0944584139,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01521,Dang Van Anh,danganh1521@gmail.com,0979460524,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01522,Vu Van Dung,vudung1522@gmail.com,0966953626,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01523,Hoang Van Binh,hoangbinh1523@gmail.com,0995763483,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01524,Phan Van Quang,phanquang1524@gmail.com,0932782256,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01525,Dang Van Quang,dangquang1525@gmail.com,0923761262,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01526,Hoang Van Khanh,hoangkhanh1526@gmail.com,0978435591,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01527,Le Van Minh,leminh1527@gmail.com,0959418133,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01528,Le Van Nam,lenam1528@gmail.com,0965056294,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01529,Hoang Van Hung,hoanghung1529@gmail.com,0929104713,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01530,Dang Van Khanh,dangkhanh1530@gmail.com,0956579837,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01531,Dang Van Nam,dangnam1531@gmail.com,0990903218,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01532,Pham Van Dung,phamdung1532@gmail.com,0925632865,Ha Noi,,DIAMOND,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01533,Hoang Van Trung,hoangtrung1533@gmail.com,0921909264,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01534,Le Van Hung,lehung1534@gmail.com,0944582884,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01535,Vu Van Binh,vubinh1535@gmail.com,0961905246,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01536,Dang Van Son,dangson1536@gmail.com,0920537544,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01537,Vu Van Hung,vuhung1537@gmail.com,0965293534,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01538,Vo Van Phuc,vophuc1538@gmail.com,0916990548,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01539,Tran Van Thanh,tranthanh1539@gmail.com,0931170951,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01540,Hoang Van Son,hoangson1540@gmail.com,0993596724,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01541,Nguyen Van Thanh,nguyenthanh1541@gmail.com,0993806597,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01542,Tran Van Son,transon1542@gmail.com,0990138698,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01543,Dang Van Trung,dangtrung1543@gmail.com,0919409159,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01544,Tran Van Dung,trandung1544@gmail.com,0992327529,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01545,Le Van Quang,lequang1545@gmail.com,0930903575,Ha Noi,,DIAMOND,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01546,Vu Van Linh,vulinh1546@gmail.com,0932818751,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01547,Dang Van Anh,danganh1547@gmail.com,0987015407,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01548,Vu Van Son,vuson1548@gmail.com,0925778816,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01549,Vo Van Hieu,vohieu1549@gmail.com,0974161776,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01550,Bui Van Phuc,buiphuc1550@gmail.com,0923513219,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01551,Nguyen Van Nam,nguyennam1551@gmail.com,0920937323,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01552,Le Van Trung,letrung1552@gmail.com,0962508003,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01553,Pham Van Thanh,phamthanh1553@gmail.com,0958911842,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01554,Le Van Hieu,lehieu1554@gmail.com,0939649197,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01555,Bui Van Anh,buianh1555@gmail.com,0999550283,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01556,Tran Van Hieu,tranhieu1556@gmail.com,0955430560,Ha Noi,,GOLD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01557,Tran Van Dung,trandung1557@gmail.com,0984524948,Ha Noi,,DIAMOND,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01558,Pham Van Hieu,phamhieu1558@gmail.com,0946781989,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01559,Phan Van Hieu,phanhieu1559@gmail.com,0929007638,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01560,Nguyen Van Linh,nguyenlinh1560@gmail.com,0990100289,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01561,Pham Van Son,phamson1561@gmail.com,0919054731,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01562,Pham Van Binh,phambinh1562@gmail.com,0999255378,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01563,Bui Van Trung,buitrung1563@gmail.com,0977601773,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01564,Phan Van Khanh,phankhanh1564@gmail.com,0991612608,Ha Noi,,SILVER,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01565,Phan Van Hung,phanhung1565@gmail.com,0982047648,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01566,Hoang Van Hung,hoanghung1566@gmail.com,0926762595,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
C-01567,Vo Van Trung,votrung1567@gmail.com,0996452947,Ha Noi,,STANDARD,ACTIVE,"$argon2id$v=19$m=19456,t=2,p=1$pAMrcZvnf82snB7mZk6yYg$IO2e2aDrDVQgfOw+5PnFfopwVEP9uZtMB4Lf2rJp2Z0",10000000
